MR100,,Возврат всех двигателей в ноль_инициализация,,
MR600,,Остановка_HMI,,
MR601,,"=1, одиночный режим; =0, онлайн-режим",,
MR602,,"=0, одиночный пошаговый режим; =1, одиночный непрерывный режим",,
MR603,,Запуск_HMI,,
MR604,,Непрерывный одиночный циклический режим_HMI,,
MR605,,Инициализация (возврат в ноль)_HMI,,
MR606,,Завершение инициализации программных элементов,,
MR607,,Непрерывный одиночный цикл_HMI,,
MR608,,Общий флаг аварий,,
MR609,,Флаг сброса ошибок,,
MR610,,Флаг аварийной остановки,,
MR611,,Метка остановки,,
MR612,,Метка запуска,,
MR613,,Флаг завершения инициализации,,
MR614,,Флаг начала инициализации,,
MR615,,Флаг инициализации,,
MR700,,"=0, режим ожидания; =1, выполнение процесса",,
MR701,,Аварийная остановка_HMI,,
MR702,,"Флаг инициализации, одиночный цикл",,
MR705,,Флаг аварии печи,,
MR710,,=1; опорожнено; =0; вакуум,,
MR800,,Длительное нажатие 3 сек принудительное выключение системы охлаждения_HMI,,
MR801,,Длительное нажатие 5 сек принудительное выключение двух насосов_HMI,,
MR900,,Запуск старения захвата оси Z_HMI,,
MR901,,Старение захвата оси Z выполняется,,
MR902,,Запуск старения захвата для наклона поддона_HMI,,
MR903,,Старение захвата для наклона поддона выполняется,,
MR1000,,Ошибка возврата в ноль оси X (R000),,
MR1001,,Ошибка возврата в ноль оси Y (R001),,
MR1002,,Ошибка возврата в ноль оси Z (R002),,
MR1003,,Аномалия исходного положения цилиндра захвата оси Z (R003),,
MR1004,,Аномалия рабочего положения цилиндра захвата оси Z (R004),,
MR1005,,Аномалия датчика захвата для наклона (R005),,
MR1006,,Аномалия датчика захвата графитового диска (R006),,
MR1007,,Давление в пневмоаккумуляторе не достигло рабочего значения (R007),,
MR1008,,Аномалия датчика захвата поддона (R008),,
MR1009,,Аномалия датчика на графитовой станции оси поворота (R009),,
MR1010,,Аномалия датчика на станции поддона оси поворота (R010),,
MR1011,,"Ошибка реле связи точного взвешивания (R11, R603)",,
MR1012,,Вакуумная камера не достигла вакуумного состояния (R012),,
MR1013,,Ошибка сброса давления внутри вакуумной камеры (R013),,
MR1014,,Ошибка запуска питания для плавления (R014),,
MR1015,,Ошибка питания для плавления (R015),,
MR1100,,Ошибка открытия двигателя шлюза (R100),,
MR1101,,Поддон не на станции поддона (R101),,
MR1102,,Графитовый диск не на графитовой станции (R102),,
MR1103,,Поддон не на станции грубого взвешивания (R103),,
MR1104,,Станция поворота не сброшена в ноль (R104),,
MR1105,,Крышка вакуумной камеры не на вакуумной камере (R105),,
MR1106,,Поддон не на станции точного взвешивания (R106),,
MR1107,,Аномалия концевика состояния закрытия двери оборудования (R107),,
MR1108,,Станция взятия поддона не вернулась в исходное положение (R108),,
MR1109,,Аномалия датчика шлюзовой станции (R109),,
MR1110,,Ошибка закрытия двигателя шлюза (R110),,
MR1111,,Нехватка материала на позиции размещения чистого золотого графитового диска (R111),,
MR1112,,Разрыв сигнала световой завесы у ворот (R112),,
MR1113,,Зажим оси Z приподнят (R113),,
MR1114,,Позиция опрокидывания не вернулась в исходное положение (R114),,
MR1115,,Аномалия датчика рабочего положения сенсора загрузки на позиции опрокидывания (R115),,
MR1200,,Ошибка оси X (R200),,
MR1201,,Ошибка оси Y (R201),,
MR1202,,Ошибка оси Z (R202),,
MR1203,,Нехватка материала на позиции размещения K-золотого графитового диска (R203),,
MR1204,,На обеих позициях (чистое золото и K-золото) присутствуют графитовые диски,,
MR1300,,Сбой инициализации оборудования,,
MR1310,,3 датчика механизма переворота не зафиксированы,,
MR1315,,Сбой остановки источника плавления,,
MR1401,,Задержка материала на позиции загрузки (R101),,
MR1402,,Задержка материала на графитовой позиции (R102),,
MR1403,,Задержка материала на позиции грубого взвешивания (R103),,
MR1405,,Отсутствие вакуумной крышки на позиции установки крышки (R105),,
MR1406,,Задержка материала на позиции точного взвешивания (R106),,
MR1408,,Задержка материала на позиции извлечения диска (R108),,
MR1409,,Задержка материала на позиции ворот (R109),,
MR1410,,Задержка материала на датчике состояния закрытых ворот (R110),,
MR1411,,Задержка материала на позиции размещения чистого золотого графитового диска (R111),,
MR1412,,Задержка материала на световой завесе у ворот (R112),,
MR1503,,Задержка материала на позиции размещения K-золотого графитового диска (R203),,
MR1600,,Тайм-аут нагрева при плавлении,,
MR1601,,Температура плавления не достигнута при нагреве,,
MR1602,,Тайм-аут охлаждения с открытой крышкой после плавления,,
MR1603,,Тайм-аут охлаждения на графитовой позиции,,
MR1604,,Температура возвратной воды превысила установленный максимум,,
MR1700,,Ошибка связи 485 между главным и ведомым PLC,,
MR1800,,Сбой чтения веса грубыми весами,,
MR1801,,Сбой чтения показаний после включения магнитного поля грубыми весами,,
MR1802,,После открытия ворот не зафиксировано изменение веса на грубых весах,,
MR1803,,После открытия ворот для возврата не зафиксировано изменение веса,,
MR1804,,Остатки материала на точных весах,,
MR1900,,Авария чиллера,,
MR1902,,Чиллер: авария уровня воды в баке,,
MR1908,,Чиллер: авария высокой температуры воды,,
MR1909,,Чиллер: авария низкой температуры воды,,
MR1915,,Сброс счетчика использования графитовых дисков,,
MR2000,,Срок службы графитового диска истекает_предупреждение,,
MR2002,,Срок службы графитового диска истек_предупреждение,,
MR2004,,Открыта дверь оборудования_предупреждение,,
MR2700,,Импульс шагового двигателя оси X_флаг вывода,,
MR2701,,Направление шагового двигателя оси X_флаг вывода,,
MR2702,,Импульс шагового двигателя оси Y_флаг вывода,,
MR2703,,Направление шагового двигателя оси Y_флаг вывода,,
MR2704,,Импульс шагового двигателя оси Z_флаг вывода,,
MR2705,,Направление шагового двигателя оси Z_флаг вывода,,
MR2708,,Электромагнитный клапан цилиндра зажима графита (исходное положение)_флаг вывода,,
MR2709,,Электромагнитный клапан цилиндра зажима графита (рабочее положение)_флаг вывода,,
MR2710,,Электромагнитный клапан цилиндра зажима поддона (исходное положение)_флаг вывода,,
MR2711,,Электромагнитный клапан цилиндра зажима поддона (рабочее положение)_флаг вывода,,
MR2712,,Электромагнитный клапан цилиндра зажима оси Z (исходное положение)_флаг вывода,,
MR2713,,Электромагнитный клапан цилиндра зажима оси Z (рабочее положение)_флаг вывода,,
MR2714,,Электромагнитный клапан цилиндра зажима опрокидывания (исходное положение)_флаг вывода,,
MR2715,,Электромагнитный клапан цилиндра зажима опрокидывания (рабочее положение)_флаг вывода,,
MR2800,,Замок правой двери оборудования (со стороны экрана)_флаг вывода,,
MR2801,,Замок левой двери оборудования (со стороны ворот)_флаг вывода,,
MR2802,,Электромагнитный клапан наполнения воздушного баллона_флаг вывода,,
MR2804,,Электромагнит грубых весов_флаг вывода,,
MR2805,,Циркуляционный насос для чиллера_флаг вывода,,
MR2806,,Циркуляционный насос для водяной рубашки_флаг вывода,,
MR2807,,Источник света промышленной камеры_флаг вывода,,
MR2900,,Запуск двигателя толкателя шлюза_флаг выхода,,
MR2901,,Направление двигателя толкателя шлюза_флаг выхода,,
MR2902,,Запуск двигателя захвата поддона_флаг выхода,,
MR2903,,Направление двигателя захвата поддона_флаг выхода,,
MR2904,,Запуск двигателя переворота_флаг выхода,,
MR2905,,Направление двигателя переворота_флаг выхода,,
MR2906,,Запуск двигателя опрокидывания_флаг выхода,,
MR2907,,Направление двигателя опрокидывания_флаг выхода,,
MR2908,,Питание прибора для измерения золота_флаг выхода,,
MR2909,,Питание печи для плавления золота_флаг выхода,,
MR2910,,Питание чиллера_флаг выхода,,
MR2911,,Электромагнитный клапан продувки охлаждения в печь_флаг выхода,,
MR2912,,Питание воздушного компрессора_флаг выхода,,
MR2913,,Запуск печи для плавления золота_флаг выхода,,
MR2914,,Электромагнитный клапан откачки вакуума в вакуумной камере_флаг выхода,,
MR2915,,Электромагнитный клапан сброса давления в вакуумной камере_флаг выхода,,
MR3008,,Исходное положение электромагнитного клапана цилиндра захвата графита_HMI,,
MR3009,,Рабочее положение электромагнитного клапана цилиндра захвата графита_HMI,,
MR3010,,Исходное положение электромагнитного клапана цилиндра захвата поддона_HMI,,
MR3011,,Рабочее положение электромагнитного клапана цилиндра захвата поддона_HMI,,
MR3012,,Исходное положение электромагнитного клапана цилиндра захвата оси Z_HMI,,
MR3013,,Рабочее положение электромагнитного клапана цилиндра захвата оси Z_HMI,,
MR3014,,Исходное положение электромагнитного клапана цилиндра захвата опрокидывания_HMI,,
MR3015,,Рабочее положение электромагнитного клапана цилиндра захвата опрокидывания_HMI,,
MR3100,,Замок правой двери оборудования (со стороны экрана)_HMI,,
MR3101,,Замок левой двери оборудования (со стороны шлюза)_HMI,,
MR3102,,Электромагнитный клапан открытия давления в воздушном баке_HMI,,
MR3104,,Электромагнитная муфта грубого взвешивания_HMI,,
MR3105,,Циркуляционный насос для чиллера_HMI,,
MR3106,,Циркуляционный насос для водяной рубашки_HMI,,
MR3107,,Источник света промышленной камеры_HMI,,
MR3108,,Шлюз открыт_HMI,,
MR3109,,Шлюз закрыт_HMI,,
MR3110,,Позиция шлюза двигателя захвата поддона_HMI,,
MR3111,,Позиция захвата поддона двигателем_HMI,,
MR3112,,Позиция поддона двигателя переворота_HMI,,
MR3113,,Позиция графита двигателя переворота_HMI,,
MR3114,,Возврат в ноль двигателя опрокидывания_HMI,,
MR3115,,Действие двигателя опрокидывания_HMI,,
MR3200,,Питание прибора для измерения золота_HMI,,
MR3201,,Питание печи для плавления золота_HMI,,
MR3202,,Питание чиллера_HMI,,
MR3203,,Электромагнитный клапан продувки охлаждения в печь_HMI,,
MR3204,,Питание воздушного компрессора_HMI,,
MR3205,,Запуск печи для плавления золота_HMI,,
MR3206,,Электромагнитный клапан откачки вакуума в вакуумной камере_HMI,,
MR3207,,Электромагнитный клапан сброса давления в вакуумной камере_HMI,,
MR3215,,Исходное положение двигателя переворота_HMI,,
MR3300,,Позиция шлюза двигателя захвата поддона (шаговый режим)_HMI,,
MR3301,,Позиция захвата поддона двигателем (шаговый режим)_HMI,,
MR3302,,Позиция поддона двигателя переворота (шаговый режим)_HMI,,
MR3303,,Позиция графита двигателя переворота (шаговый режим)_HMI,,
MR3304,,Возврат в ноль двигателя опрокидывания (шаговый режим)_HMI,,
MR3305,,Действие двигателя опрокидывания (шаговый режим)_HMI,,
MR3306,,Открытие двери двигателем шлюза (шаговый режим)_HMI,,
MR3307,,Закрытие двери двигателем шлюза (шаговый режим)_HMI,,
MR3308,,Исходное положение электромагнитного клапана цилиндра захвата графита_авто,,
MR3309,,Рабочее положение электромагнитного клапана цилиндра захвата графита_авто,,
MR3310,,Исходное положение электромагнитного клапана цилиндра захвата поддона_авто,,
MR3311,,Рабочее положение электромагнитного клапана цилиндра захвата поддона_авто,,
MR3312,,Исходное положение электромагнитного клапана цилиндра захвата оси Z_авто,,
MR3313,,Рабочее положение электромагнитного клапана цилиндра захвата оси Z_авто,,
MR3314,,Исходное положение электромагнитного клапана цилиндра захвата опрокидывания_авто,,
MR3315,,Рабочее положение электромагнитного клапана цилиндра захвата опрокидывания_авто,,
MR3400,,Замок правой двери оборудования (со стороны экрана)_автоматический,,
MR3401,,Замок левой двери оборудования (со стороны шлюза)_автоматический,,
MR3402,,Электромагнитный клапан открытия давления воздушного баллона_автоматический,,
MR3404,,Электромагнит соленоид грубого взвешивания_автоматический,,
MR3405,,Циркуляционный насос для холодильной машины_автоматический,,
MR3406,,Циркуляционный насос для водяной рубашки_автоматический,,
MR3407,,Источник света промышленной камеры_автоматический,,
MR3408,,Шлюз открыт_автоматический,,
MR3409,,Шлюз закрыт_автоматический,,
MR3410,,Положение шлюза_автоматический,,
MR3411,,Положение взятия поддона двигателем взятия_автоматический,,
MR3412,,Положение поддона двигателем переворота_автоматический,,
MR3413,,Положение графита двигателем переворота_автоматический,,
MR3414,,Возврат в ноль двигателем опрокидывания_автоматический,,
MR3415,,Движение двигателем опрокидывания_автоматический,,
MR3500,,Питание прибора для измерения золота_автоматический,,
MR3501,,Питание печи для плавления золота_автоматический,,
MR3502,,Питание холодильной машины_автоматический,,
MR3503,,Электромагнитный клапан продувки охлаждения печи_автоматический,,
MR3504,,Питание воздушного компрессора_автоматический,,
MR3505,,Запуск печи для плавления золота_автоматический,,
MR3506,,Электромагнитный клапан вакуумирования вакуумной камеры_автоматический,,
MR3507,,Электромагнитный клапан сброса давления вакуумной камеры_автоматический,,
MR3508,,"Охлаждение слива завершено, закрыть клапан сброса давления",,
MR3515,,Возврат в ноль двигателем переворота_автоматический,,
MR3605,,Достижение нуля двигателем переворота,,
MR3608,,Достижение открытия двигателем шлюза,,
MR3609,,Достижение закрытия двигателем шлюза,,
MR3610,,Достижение положения шлюза двигателем взятия,,
MR3611,,Достижение положения взятия двигателем взятия,,
MR3612,,Достижение положения поддона двигателем переворота,,
MR3613,,Достижение положения графита двигателем переворота,,
MR3614,,Достижение возврата в ноль двигателем опрокидывания,,
MR3615,,Достижение движения двигателем опрокидывания,,
MR3800,,11# можно перевернуть в положение графита,,
MR3801,,15# можно перевернуть в положение поддона,,
MR3802,,25# можно опрокинуть,,
MR3803,,21# перед переворотом температура медной пластины охлаждения ≤40℃,,
MR3804,,Положение графита: поддон установлен для охлаждения,,
MR3815,,Безопасность захвата оси Z To HMI,,
MR3900,,Подтверждение безопасности захвата оси Z HMI,,
MR3908,,Электромагнитный клапан цилиндра захвата графита ноль_инициализация,,
MR3909,,Электромагнитный клапан цилиндра захвата графита рабочее положение_инициализация,,
MR3910,,Электромагнитный клапан цилиндра захвата поддона ноль_инициализация,,
MR3911,,Электромагнитный клапан цилиндра захвата поддона рабочее положение_инициализация,,
MR3912,,Электромагнитный клапан цилиндра захвата оси Z ноль_инициализация,,
MR3913,,Электромагнитный клапан цилиндра захвата оси Z рабочее положение_инициализация,,
MR3914,,Электромагнитный клапан цилиндра захвата опрокидывания ноль_инициализация,,
MR3915,,Электромагнитный клапан цилиндра захвата опрокидывания рабочее положение_инициализация,,
MR4000,,Замок правой двери оборудования (со стороны экрана)_инициализация,,
MR4001,,Замок левой двери оборудования (со стороны шлюза)_инициализация,,
MR4002,,Электромагнитный клапан открытия давления воздушного баллона_инициализация,,
MR4004,,Электромагнит соленоид грубого взвешивания_инициализация,,
MR4005,,Циркуляционный насос для холодильной машины_инициализация,,
MR4006,,Циркуляционный насос для водяной рубашки_инициализация,,
MR4007,,Источник света промышленной камеры_инициализация,,
MR4008,,Шлюз открыт_инициализация,,
MR4009,,Шлюз закрыт_инициализация,,
MR4010,,Положение шлюза двигателем взятия_инициализация,,
MR4011,,Положение взятия двигателем взятия_инициализация,,
MR4012,,Положение поддона двигателем переворота_инициализация,,
MR4013,,Положение графита двигателем переворота_инициализация,,
MR4014,,Возврат в ноль двигателем опрокидывания_инициализация,,
MR4015,,Движение двигателем опрокидывания_инициализация,,
MR4100,,Инициализация питания измерителя золота,,
MR4101,,Инициализация питания плавильной печи,,
MR4102,,Инициализация питания чиллера,,
MR4103,,Инициализация электромагнитного клапана продувки печи охлаждающим воздухом,,
MR4104,,Инициализация питания воздушного компрессора,,
MR4105,,Инициализация запуска плавильной печи,,
MR4106,,Инициализация электромагнитного клапана вакуумирования вакуумной камеры,,
MR4107,,Инициализация электромагнитного клапана сброса давления вакуумной камеры,,
MR4115,,Инициализация нулевой позиции поворотного двигателя,,
MR4202,,Инициализация флага позиции загрузки поворотного двигателя,,
MR4205,,Флаг позиции действия двигателя наклона TO поворотного двигателя,,
MR4304,,Авария поворотного двигателя при позиции загрузки,,
MR4305,,Авария поворотного двигателя при позиции графитового диска,,
MR4314,,Авария поворотного двигателя при запуске,,
MR4315,,Авария поворотного двигателя при направлении,,
MR4500,,Ось 1 CW_HMI,,
MR4501,,Ось 1 CCW_HMI,,
MR4502,,Переключение высокой/низкой скорости оси 1_HMI,,
MR4600,,Ось 2 CW_HMI,,
MR4601,,Ось 2 CCW_HMI,,
MR4602,,Переключение высокой/низкой скорости оси 2_HMI,,
MR4700,,Ось 3 CW_HMI,,
MR4701,,Ось 3 CCW_HMI,,
MR4702,,Переключение высокой/низкой скорости оси 3_HMI,,
MR4800,,Ось 4 CW_HMI,,
MR4801,,Ось 4 CCW_HMI,,
MR4802,,Переключение высокой/низкой скорости оси 4_HMI,,
MR4900,,Импорт параметров шпинделя по умолчанию_HMI,,
MR4901,,Импорт координат по умолчанию_HMI,,
MR4902,,Импорт параметров страницы настроек по умолчанию_HMI,,
MR4904,,Сохранение координат_HMI,,
MR4906,,Восстановление сохраненных координат_HMI,,
MR4908,,Отображение сохраненных координат_HMI,,
MR4910,,Импорт времени задержки голоса по умолчанию_HMI,,
MR4911,,Массовое удаление времени задержки голоса по умолчанию_HMI,,
MR5004,,Перемещение оси Z в нулевую позицию,,
MR5005,,Возврат XYZ в исходное положение (для отладки),,
MR5006,,Инициализация возврата оси Z в ноль,,
MR5007,,Команда 24 возврата XY в ноль,,
MR5010,,Выполняется возврат в ноль осей 1~4,,
MR5011,,Завершен возврат в ноль осей 1~4,,
MR5012,,Оси 1~4 в свободном режиме,,
MR5013,,Разрешено позиционирование осей 1~4,,
MR5110,,Выполняется возврат оси 1 в ноль,,
MR5111,,Завершен возврат оси 1 в ноль,,
MR5210,,Выполняется возврат оси 2 в ноль,,
MR5211,,Завершен возврат оси 2 в ноль,,
MR5310,,Выполняется возврат оси 3 в ноль,,
MR5311,,Завершен возврат оси 3 в ноль,,
MR5410,,Выполняется возврат оси 4 в ноль,,
MR5411,,Завершен возврат оси 4 в ноль,,
MR5500,,Визуальное обучение позиции загрузки_HMI,,
MR5501,,Визуальное обучение позиции точного взвешивания_HMI,,
MR5502,,Визуальное обучение позиции взятия поддона двигателем захвата_HMI,,
MR5503,,Визуальное обучение позиции камеры_HMI,,
MR5504,,Визуальное обучение позиции измерителя золота_HMI,,
MR5505,,Визуальное обучение позиции установки крышки_HMI,,
MR5506,,Визуальное обучение позиции открытия крышки_HMI,,
MR5507,,Визуальное обучение позиции графитового диска_HMI,,
MR5508,,Визуальное обучение позиции плавки_HMI,,
MR5509,,Визуальное обучение позиции желтого золота_HMI,,
MR5510,,Визуальное обучение позиции чистого золота_HMI,,
MR5800,,Достигнута позиция загрузки,,
MR5801,,Достигнута позиция точного взвешивания,,
MR5802,,Достижение позиции захвата диска двигателем захвата диска,,
MR5803,,Достижение позиции камеры,,
MR5804,,Достижение позиции измерителя золота,,
MR5805,,Достижение позиции установки крышки,,
MR5806,,Достижение позиции открытия крышки,,
MR5807,,Достижение позиции графитового диска,,
MR5808,,Достижение позиции плавления,,
MR5809,,Достижение позиции золотого сплава,,
MR5810,,Достижение позиции чистого золота,,
MR5814,,Завершение шага перемещения XY измерителя золота,,
MR5900,,Достижение нулевой позиции оси Z,,
MR6000,,Команда 1# выполняется,,
MR6001,,Команда 1# выполнена,,
MR6002,,Команда 2# выполняется,,
MR6003,,Команда 2# выполнена,,
MR6004,,Команда 3# выполняется,,
MR6005,,Команда 3# выполнена,,
MR6006,,Команда 4# выполняется,,
MR6007,,Команда 4# выполнена,,
MR6008,,Команда 5# выполняется,,
MR6009,,Команда 5# выполнена,,
MR6010,,Команда 6# выполняется,,
MR6011,,Команда 6# выполнена,,
MR6012,,Команда 7# выполняется,,
MR6013,,Команда 7# выполнена,,
MR6014,,Команда 8# выполняется,,
MR6015,,Команда 8# выполнена,,
MR6100,,Команда 9# выполняется,,
MR6101,,Команда 9# выполнена,,
MR6102,,Команда 10# выполняется,,
MR6103,,Команда 10# выполнена,,
MR6104,,Команда 11# выполняется,,
MR6105,,Команда 11# выполнена,,
MR6106,,Команда 12# выполняется,,
MR6107,,Команда 12# выполнена,,
MR6108,,Команда 13# выполняется,,
MR6109,,Команда 13# выполнена,,
MR6110,,Команда 14# выполняется,,
MR6111,,Команда 14# выполнена,,
MR6112,,Команда 15# выполняется,,
MR6113,,Команда 15# выполнена,,
MR6114,,Команда 16# выполняется,,
MR6115,,Команда 16# выполнена,,
MR6200,,Команда 17# выполняется,,
MR6201,,Команда 17# выполнена,,
MR6202,,Команда 18# выполняется,,
MR6203,,Команда 18# выполнена,,
MR6204,,Команда 19# выполняется,,
MR6205,,Команда 19# выполнена,,
MR6206,,Команда 20# выполняется,,
MR6207,,Команда 20# выполнена,,
MR6208,,Команда 21# выполняется,,
MR6209,,Команда 21# выполнена,,
MR6210,,Команда 22# выполняется,,
MR6211,,Команда 22# выполнена,,
MR6212,,Команда 23# выполняется,,
MR6213,,Команда 23# выполнена,,
MR6214,,Команда 24# выполняется,,
MR6215,,Команда 24# выполнена,,
MR6300,,Команда 25# выполняется,,
MR6301,,Команда 25# выполнена,,
MR6302,,Команда 26# выполняется,,
MR6303,,Команда 26# выполнена,,
MR6304,,Команда 27# выполняется,,
MR6305,,27#команда_выполнено,,
MR6306,,28#команда_выполняется,,
MR6307,,28#команда_выполнено,,
MR6308,,29#команда_выполняется,,
MR6309,,29#команда_выполнено,,
MR6310,,30#команда_выполняется,,
MR6311,,30#команда_выполнено,,
MR6312,,31#команда_выполняется,,
MR6313,,31#команда_выполнено,,
MR6314,,32#команда_выполняется,,
MR6315,,32#команда_выполнено,,
MR6400,,50#команда_выполняется,,
MR6401,,50#команда_выполнено,,
MR6402,,51#команда_выполняется,,
MR6403,,51#команда_выполнено,,
MR6404,,52#команда_выполняется,,
MR6405,,52#команда_выполнено,,
MR6406,,53#команда_выполняется,,
MR6407,,53#команда_выполнено,,
MR6408,,54#команда_выполняется,,
MR6409,,54#команда_выполнено,,
MR6410,,55#команда_выполняется,,
MR6411,,55#команда_выполнено,,
MR6412,,56#команда_выполняется,,
MR6413,,56#команда_выполнено,,
MR6414,,57#команда_выполняется,,
MR6415,,57#команда_выполнено,,
MR6603,,53#команда_имитация_запись_HMI,,
MR6605,,55#команда_имитация_запись_HMI,,
MR6606,,56#команда_имитация_запись_HMI,,
MR6607,,57#команда_имитация_запись_HMI,,
MR6704,,11#команда_пауза,,
MR6705,,18#команда_пауза,,
MR6714,,21#команда_пауза,,
MR6900,,Позиция разгрузки_автоматическая,,
MR6901,,Переход к точному взвешиванию_автоматический,,
MR6902,,"Снятие разрешения на мотор загрузки диска, позиция загрузки_автоматический",,
MR6903,,Переход к позиции камеры_автоматически,,
MR6904,,Снять измерительный прибор_авто,,
MR6905,,Снятие крышки_автоматический,,
MR6906,,Снятие разрешения на позицию открытия крышки_автоматический,,
MR6907,,Перемещение к графитовому диску_автоматически,,
MR6908,,На позицию плавки_автоматически,,
MR6909,,На позицию K-золота_автоматически,,
MR6910,,Снятие с позиции чистого золота_автоматически,,
MR6914,,Сдвиг XY измерителя золота на один шаг_автоматически,,
MR7000,,Снятие позиции поддона_инициализация,,
MR7001,,Переход к точному взвешиванию_инициализация,,
MR7002,,"Снятие разрешения на мотор загрузки диска, позиция загрузки диска_инициализация",,
MR7003,,Переход к позиции камеры_инициализация,,
MR7004,,Снять с измерения золота_инициализация,,
MR7005,,Снятие крышки_инициализация,,
MR7006,,Снятие с позиции открытия крышки_инициализация,,
MR7007,,Переход к позиции графитового диска_инициализация,,
MR7008,,Снятие разрешения_инициализация,,
MR7009,,Снятие разрешения на позицию K-золота_инициализация,,
MR7010,,Снятие с позиции чистого золота_инициализация,,
MR8000,,1#команда_выполняется_HMI отображение,,
MR8001,,1#команда_выполнено_HMI отображение,,
MR8002,,2#команда_выполняется_HMI отображение,,
MR8003,,2#команда_выполнено_HMI отображение,,
MR8004,,3#команда_выполняется_HMI отображение,,
MR8005,,3#команда_выполнено_HMI_отображение,,
MR8006,,4#команда_выполняется_HMI отображение,,
MR8007,,4#команда_выполнено_HMI_отображение,,
MR8008,,5#команда_выполняется_HMI_отображение,,
MR8009,,5#команда_выполнено_HMI_отображение,,
MR8010,,6#команда_выполняется_HMI_отображение,,
